"n";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"localidad"
"1141";"RT @HFrius: @CanelaRadioEc 
Por favor 2 entradas a Daddy Yankee para celebrar 10 años  junto a mi esposa
les agradeceria mucho
saludos,
#An…";FALSE;0;NA;2017-07-10 21:42:55;FALSE;NA;"884528385569021952";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"1142";"RT @vagosconsuerte: Llegamos!!!! Más vale tarde que nunca....aquí estamos, quien quiere pollo????? https://t.co/qAZ2InUHkL";FALSE;0;NA;2017-07-10 21:42:41;FALSE;NA;"884528328849444865";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";3;TRUE;FALSE;NA;NA;""
"1143";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 21:41:39;FALSE;NA;"884528067644981248";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"RoqueMoreira10";14;TRUE;FALSE;NA;NA;"Manabi, Ecuador"
"1144";"@CanelaRadioEc 
Por favor 2 entradas a Daddy Yankee para celebrar 10 años junto a mi esposa
les agradeceria mucho
saludos,
#Aniversario";FALSE;0;"CanelaRadioEc";2017-07-10 21:13:52;FALSE;NA;"884521076658753539";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"HFrius";1;FALSE;FALSE;"-78.5110379";"-0.3856611";"amaguaña"
"1145";"@CanelaRadioEc 
Por favor 2 entradas a Daddy Yankee para celebrar 10 años  junto a mi esposa
les agradeceria mucho
saludos,
#AniversarioDY";FALSE;0;"CanelaRadioEc";2017-07-10 21:12:12;FALSE;NA;"884520654162341888";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"HFrius";1;FALSE;FALSE;"-78.5110262";"-0.3856763";"amaguaña"
"1146";"@vagosconsuerte @CanelaRadioEc @ExxonDj @rpadpre @jalaldubois Creí que les habían sacado del aire el Ochoa por lo c… https://t.co/m4xjMcAavF";FALSE;1;"vagosconsuerte";2017-07-10 20:13:20;TRUE;"884504527566774276";"884505841059188738";"748561132894433280";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"rositaepp";0;FALSE;FALSE;NA;NA;""
"1147";"Ahora en lugar de @CanelaRadioEc es #RadioPublica?? Que le homenajeen tanto al ex presidente por favor que siga la programación normal!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>";FALSE;0;NA;2017-07-10 19:34:03;FALSE;NA;"884495955093069824";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Marcecomlisto";0;FALSE;FALSE;NA;NA;"Quito - Ecuador"
"1148";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 18:15:41;FALSE;NA;"884476233471447047";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"patoamaya";14;TRUE;FALSE;NA;NA;""
"1149";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/y39xCNXirb";FALSE;0;NA;2017-07-10 18:11:05;FALSE;NA;"884475075583410176";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MatildePibaque";3;TRUE;FALSE;NA;NA;""
"1150";"@CanelaRadioEc Verdad q peresa";FALSE;0;"CanelaRadioEc";2017-07-10 18:10:40;FALSE;"884080156880588800";"884474971224985601";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MatildePibaque";0;FALSE;FALSE;NA;NA;""
"1151";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/iyensNDTNC";FALSE;0;NA;2017-07-10 18:10:06;FALSE;NA;"884474826492170241";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MatildePibaque";3;TRUE;FALSE;NA;NA;""
"1152";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/QEI651GBUo";FALSE;0;NA;2017-07-10 18:09:51;FALSE;NA;"884474767247630337";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MatildePibaque";8;TRUE;FALSE;NA;NA;""
"1153";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/j9HDMPpPJI";FALSE;0;NA;2017-07-10 18:08:58;FALSE;NA;"884474544001626112";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"MatildePibaque";4;TRUE;FALSE;NA;NA;""
"1154";"<ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085> https://t.co/KFZKqnzZ7R";FALSE;0;NA;2017-07-10 18:05:42;FALSE;NA;"884473721356001282";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"KarlitozY";0;FALSE;FALSE;NA;NA;"QUITO"
"1155";"RT @FayoCf: @CanelaRadioEc feliz lunes #TienesQueSerFeliz https://t.co/t3kCFdj2z2";FALSE;0;NA;2017-07-10 18:00:45;FALSE;NA;"884472473454092291";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"1156";"RT @cecimiranda_54: @CanelaRadioEc #yoquieroirasalsaviva";FALSE;0;NA;2017-07-10 18:00:22;FALSE;NA;"884472379187093504";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"1157";"RT @gabiemm_: @CanelaRadioEc  #yoquieroirasalsaviva";FALSE;0;NA;2017-07-10 18:00:18;FALSE;NA;"884472362103693312";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"1158";"RT @stefamatyualex: <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>  @daddy_yankee the big boss el mejor xfis yo kiero ir <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> 
#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> 
#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  
#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  
 @Canel…";FALSE;0;NA;2017-07-10 18:00:14;FALSE;NA;"884472346869989377";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"1159";"RT @Nanda_DYARMY: El Fuego del Caribe llega a Quito <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> el 10 de Agosto
#DaddyEnQuito
@daddy_yankee #1 <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>
@DYARMY_EQUADOR 
@CanelaRadioEc htt…";FALSE;0;NA;2017-07-10 18:00:09;FALSE;NA;"884472324019408896";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";3;TRUE;FALSE;NA;NA;""
"1160";"RT @Nanda_DYARMY: El Fuego del Caribe llega a Quito <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> el 10 de Agosto
#DaddyEnQuito
@daddy_yankee #1 <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>
@DYARMY_EQUADOR 
@CanelaRadioEc htt…";FALSE;0;NA;2017-07-10 17:52:48;FALSE;NA;"884470474079690753";NA;"<a href=\"http://wuxi.cuxibamba.com\" rel=\"nofollow\">wuxi-speaker</a>";"SFQuito";3;TRUE;FALSE;NA;NA;""
"1161";"El Fuego del Caribe llega a Quito <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> el 10 de Agosto
#DaddyEnQuito
@daddy_yankee #1 <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>
@DYARMY_EQUADOR… https://t.co/tj25b3YSf5";FALSE;0;NA;2017-07-10 17:39:06;TRUE;NA;"884467027565531137";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Nanda_DYARMY";3;FALSE;FALSE;NA;NA;"Ecuador"
"1162";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 17:25:11;FALSE;NA;"884463525061636096";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Victor35GARCIA";14;TRUE;FALSE;NA;NA;"Guayas, Ecuador"
"1163";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/iyensNDTNC";FALSE;0;NA;2017-07-10 17:22:48;FALSE;NA;"884462926698082305";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"EdgarGuaman9";3;TRUE;FALSE;NA;NA;"Ecuador"
"1164";"RT @CRCRevolucion: Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla @35PAIS #…";FALSE;0;NA;2017-07-10 17:03:05;FALSE;NA;"884457961288081408";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"lidaesperanzace";9;TRUE;FALSE;NA;NA;"Ecuador"
"1165";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 16:54:08;FALSE;NA;"884455712776179712";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"callimanta";14;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"1166";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 16:53:58;FALSE;NA;"884455669704908801";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"VAMOSECUADOR_35";14;TRUE;FALSE;NA;NA;"http://www.elciudadano.gob.ec/"
"1167";"RT @CRCRevolucion: Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla @35PAIS #…";FALSE;0;NA;2017-07-10 16:48:31;FALSE;NA;"884454299362885632";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PilarRomeroe";9;TRUE;FALSE;NA;NA;"Guayaquil, Ecuador"
"1168";"RT @DialogoRafael: El recorrido de despedida de nuestro líder @MashiRafael será transmitido en vivo por @canelaradioec y @RADIOAMERICAEC #T…";FALSE;0;NA;2017-07-10 16:45:54;FALSE;NA;"884453638579658752";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"maealianza2014";2;TRUE;FALSE;NA;NA;"Ecuador"
"1169";"RT @CRCRevolucion: Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla @35PAIS #…";FALSE;0;NA;2017-07-10 16:42:36;FALSE;NA;"884452807084036096";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"daed19";9;TRUE;FALSE;NA;NA;""
"1170";"RT @CRCRevolucion: Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla @35PAIS #…";FALSE;0;NA;2017-07-10 16:39:56;FALSE;NA;"884452135584366595";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"35PAIS_Guayas";9;TRUE;FALSE;NA;NA;"Ecuador"
"1171";"RT @CRCRevolucion: Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla @35PAIS #…";FALSE;0;NA;2017-07-10 16:39:30;FALSE;NA;"884452029468467205";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GuayasConVIVI";9;TRUE;FALSE;NA;NA;"Ecuador"
"1172";"RT @CRCRevolucion: Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla @35PAIS #…";FALSE;0;NA;2017-07-10 16:37:29;FALSE;NA;"884451522179985409";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ContigoVIVIANA";9;TRUE;FALSE;NA;NA;"Ecuador"
"1173";"<ed><U+00A0><U+00BD><ed><U+00B9><U+008C>  @daddy_yankee the big boss el mejor xfis yo kiero ir <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> 
#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> 
#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  
#DaddyEnQuito <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>  
 @CanelaRadioEc <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>";FALSE;0;NA;2017-07-10 16:27:36;FALSE;NA;"884449034697674752";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"stefamatyualex";1;FALSE;FALSE;NA;NA;"Quito, Ecuador"
"1174";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/T9vcfnyi00";FALSE;0;NA;2017-07-10 15:58:58;FALSE;NA;"884441828690464768";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"thiago14111988";38;TRUE;FALSE;NA;NA;"Quito "
"1175";"RT @CRCRevolucion: Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla @35PAIS #…";FALSE;0;NA;2017-07-10 15:54:40;FALSE;NA;"884440744911613952";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"CarchiEvelyn";9;TRUE;FALSE;NA;NA;"Guayas, Ecuador"
"1176";"@CanelaRadioEc  #yoquieroirasalsaviva";FALSE;0;"CanelaRadioEc";2017-07-10 15:54:16;FALSE;NA;"884440643317223425";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"gabiemm_";1;FALSE;FALSE;NA;NA;"Gye-Ecuador"
"1177";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 15:48:30;FALSE;NA;"884439192436068356";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"LeonnidasGarces";14;TRUE;FALSE;NA;NA;"Duran, Ecuador"
"1178";"@CanelaRadioEc #yoquieroirasalsaviva";FALSE;0;"CanelaRadioEc";2017-07-10 15:44:57;FALSE;NA;"884438300148326401";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"cecimiranda_54";1;FALSE;FALSE;NA;NA;""
"1179";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/Ojc3q3G01q";FALSE;0;NA;2017-07-10 15:44:27;FALSE;NA;"884438175363596288";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"mario_tigua";6;TRUE;FALSE;NA;NA;"Guayaquil - Ecuador"
"1180";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 15:39:38;FALSE;NA;"884436962177953792";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"ALZIRALOPES18";14;TRUE;FALSE;NA;NA;"RJ"
"1181";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/fzTeplduum";FALSE;0;NA;2017-07-10 15:38:20;FALSE;NA;"884436635777191936";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"andremurillobsc";6;TRUE;FALSE;NA;NA;"Ecuador - Guayaquil"
"1182";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 15:37:36;FALSE;NA;"884436450514743296";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"parischiquitoo";14;TRUE;FALSE;NA;NA;"ECUADOR"
"1183";"@CanelaRadioEc  #yoquieroirasalsaviva";FALSE;0;"CanelaRadioEc";2017-07-10 15:36:00;FALSE;NA;"884436045881909248";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"cecimiranda_54";0;FALSE;FALSE;NA;NA;""
"1184";"RT @CRCRevolucion: Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla @35PAIS #…";FALSE;0;NA;2017-07-10 15:35:38;FALSE;NA;"884435953879842816";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"ElisaW5";9;TRUE;FALSE;NA;NA;"Ecuador"
"1185";"RT @DialogoRafael: El recorrido de despedida de nuestro líder @MashiRafael será transmitido en vivo por @canelaradioec y @RADIOAMERICAEC #T…";FALSE;0;NA;2017-07-10 15:34:28;FALSE;NA;"884435661805236224";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"NegrittaMC";2;TRUE;FALSE;NA;NA;"Quito"
"1186";"RT @JovenesxRafael: El recorrido de despedida de nuestro líder @MashiRafael será transmitido en vivo por @canelaradioec y @RADIOAMERICAEC #…";FALSE;0;NA;2017-07-10 15:34:26;FALSE;NA;"884435653055959040";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"ElisaW5";3;TRUE;FALSE;NA;NA;"Ecuador"
"1187";"Enlace radial @AmericaRadioGye @canelatv @CanelaRadioEc desde las 13h00, por ti @MashiRafael. @viviana_bonilla… https://t.co/EpA1aXfgsQ";FALSE;10;NA;2017-07-10 15:34:16;TRUE;NA;"884435613734375424";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"CRCRevolucion";9;FALSE;FALSE;NA;NA;"Ecuador"
"1188";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/FlAIARUl6Q";FALSE;0;NA;2017-07-10 15:34:03;FALSE;NA;"884435557480321030";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"andremurillobsc";1;TRUE;FALSE;NA;NA;"Ecuador - Guayaquil"
"1189";"RT @apguayas: Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE: https://t.co/OxwSdshe2R ó por @C…";FALSE;0;NA;2017-07-10 15:33:17;FALSE;NA;"884435364844318721";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"sportibague2";14;TRUE;FALSE;NA;NA;"Pichincha, Ecuador"
"1190";"Sigue el recorrido y llegada de @MashiRafael al aeropuerto de #Tababela a través de FB LIVE:… https://t.co/sv4vajEWH7";FALSE;15;NA;2017-07-10 15:32:48;TRUE;NA;"884435244258140160";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"apguayas";14;FALSE;FALSE;NA;NA;"Guayas, Ecuador. "
"1191";"El recorrido de despedida de nuestro líder @MashiRafael será transmitido en vivo por @canelaradioec y… https://t.co/eUgBWGE3GA";FALSE;3;NA;2017-07-10 15:30:58;TRUE;NA;"884434782716866561";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"JovenesxRafael";3;FALSE;FALSE;NA;NA;"Ecuador"
"1192";"El recorrido de despedida de nuestro líder @MashiRafael será transmitido en vivo por @canelaradioec y… https://t.co/ylSbKzu6jC";FALSE;1;NA;2017-07-10 15:30:58;TRUE;NA;"884434782704291840";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"DialogoRafael";2;FALSE;FALSE;NA;NA;""
"1193";"@CanelaRadioEc :-)";FALSE;0;"CanelaRadioEc";2017-07-10 15:17:32;FALSE;"884079188097085440";"884431400052690944";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"travelinasky";0;FALSE;FALSE;NA;NA;"Quito "
"1194";"@CanelaRadioEc Jajaja jajaja jajaja...";FALSE;0;"CanelaRadioEc";2017-07-10 15:08:22;FALSE;"884080107413008384";"884429093894328321";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"travelinasky";0;FALSE;FALSE;NA;NA;"Quito "
"1195";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/T9vcfnyi00";FALSE;0;NA;2017-07-10 14:59:42;FALSE;NA;"884426911895744512";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"geovanysimba1";38;TRUE;FALSE;NA;NA;""
"1196";"@CanelaRadioEc feliz lunes #TienesQueSerFeliz https://t.co/t3kCFdj2z2";FALSE;0;"CanelaRadioEc";2017-07-10 14:52:36;FALSE;NA;"884425127571718145";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"FayoCf";1;FALSE;FALSE;NA;NA;""
"1197";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/KijyQ93gkT";FALSE;0;NA;2017-07-10 14:39:19;FALSE;NA;"884421782677094402";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"arthsuarez88";1;TRUE;FALSE;NA;NA;"Santiago de guayaquíl"
"1198";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/r8DUyhi6rb";FALSE;0;NA;2017-07-10 14:38:16;FALSE;NA;"884421519971143680";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"NE1nDUd4YrFcdBR";6;TRUE;FALSE;NA;NA;""
"1199";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/T9vcfnyi00";FALSE;0;NA;2017-07-10 14:30:50;FALSE;NA;"884419650108497922";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"fxcarrion";38;TRUE;FALSE;NA;NA;"Quito - Ecuador"
"1200";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/9OVNf6HEPA";FALSE;0;NA;2017-07-10 14:06:48;FALSE;NA;"884413600168902657";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"daverodriguez2";4;TRUE;FALSE;NA;NA;"riobamba"
"1201";"Buenos días @CanelaRadioEc  me podrían complacer con la canción #MiGente <ed><U+00A0><U+00BC><ed><U+00BC><U+008E>  @JBALVIN <U+26A1><U+FE0F><U+26A1><U+FE0F> @jbalvin_ecuador  Gracias !";FALSE;0;NA;2017-07-10 14:05:09;FALSE;NA;"884413182793715716";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"EnergiaWilliam";1;FALSE;FALSE;NA;NA;""
"1202";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/9OVNf6HEPA";FALSE;0;NA;2017-07-10 14:00:12;FALSE;NA;"884411940134629376";NA;"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>";"lferpaz";4;TRUE;FALSE;NA;NA;"Guayaquil"
"1203";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/T9vcfnyi00";FALSE;0;NA;2017-07-10 13:53:40;FALSE;NA;"884410295422259201";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"david_izurieta";38;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"1204";"https://t.co/8TRCtosL7v";FALSE;0;NA;2017-07-10 13:46:19;FALSE;NA;"884408446472400896";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Santysan18Rea";0;FALSE;FALSE;NA;NA;"Ecuador"
"1205";"RT @LoroHomero: Feliz semana a todos . https://t.co/o9FRQoX866";FALSE;0;NA;2017-07-10 13:39:59;FALSE;NA;"884406852318101504";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Carlosar2018";5;TRUE;FALSE;NA;NA;""
"1206";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/fzTeplduum";FALSE;0;NA;2017-07-10 13:31:27;FALSE;NA;"884404701906825216";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"BladyHerrera";6;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"1207";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/pnQg8EENoL";FALSE;0;NA;2017-07-10 13:30:35;FALSE;NA;"884404485107453960";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"BladyHerrera";2;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"1208";"RT @CanelaRadioEc: #TienesQueSerFeliz https://t.co/Ojc3q3G01q";FALSE;0;NA;2017-07-10 13:24:50;FALSE;NA;"884403039725125633";NA;"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>";"Hanibalwyner";6;TRUE;FALSE;NA;NA;""
"1209";"#TienesQueSerFeliz https://t.co/9OVNf6HEPA";FALSE;12;NA;2017-07-10 13:22:50;FALSE;NA;"884402534122745857";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"CanelaRadioEc";4;FALSE;FALSE;NA;NA;""
"1210";"#TienesQueSerFeliz https://t.co/Ojc3q3G01q";FALSE;28;NA;2017-07-10 13:22:38;FALSE;NA;"884402486626336768";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"CanelaRadioEc";6;FALSE;FALSE;NA;NA;""
"1211";"#TienesQueSerFeliz https://t.co/2kH3rfqWJZ";FALSE;6;NA;2017-07-10 13:22:30;FALSE;NA;"884402450052067329";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"CanelaRadioEc";0;FALSE;FALSE;NA;NA;""
"1212";"#TienesQueSerFeliz https://t.co/7F9qebjCBk";FALSE;4;NA;2017-07-10 13:22:21;FALSE;NA;"884402414148870144";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"CanelaRadioEc";0;FALSE;FALSE;NA;NA;""
