"n";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"localidad"
"143";"Lionel Messi con \"muchas ganas\" de empezar la temporada y conocer al DT";FALSE;1;NA;2017-07-14 00:30:01;FALSE;NA;"885657601068994560";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"144";"RT @labrujaecuador: James Rodríguez, “orgulloso” de defender al Bayern Munich https://t.co/V233ySz0fV";FALSE;0;NA;2017-07-14 00:28:33;FALSE;NA;"885657233782173696";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"antonoediss";1;TRUE;FALSE;NA;NA;"Ambato, Ecuador"
"145";"@labrujaecuador @takashijakome quisiera escuchar #AquellaNoche de @ken_y_official gracias";FALSE;0;"labrujaecuador";2017-07-14 00:00:36;FALSE;NA;"885650199137460224";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"nancykeny";0;FALSE;FALSE;NA;NA;"Cuenca- Ecuador"
"146";"Prince Royce participará en maratón de Nueva York";FALSE;0;NA;2017-07-14 00:00:02;FALSE;NA;"885650057558712320";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"147";"@labrujaecuador @takashijakome quisiera escuchar #AquellaNoche de @ken_y_official gracias";FALSE;0;"labrujaecuador";2017-07-13 23:45:37;FALSE;NA;"885646426956541952";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Ladines_Grace";0;FALSE;FALSE;NA;NA;"Guayaquil, Ecuador"
"148";"@labrujaecuador @takashijakome quisiera escuchar #AquellaNoche de @ken_y_official gracias <ed><U+00A0><U+00BD><ed><U+00B3><U+009A>";FALSE;0;"labrujaecuador";2017-07-13 23:44:58;FALSE;NA;"885646265018699781";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"mixita4ever";0;FALSE;FALSE;NA;NA;"Guayas, Ecuador"
"149";"@labrujaecuador @takashijakome quisiera escuchar #AquellaNoche de @ken_y_official gracias .";FALSE;0;"labrujaecuador";2017-07-13 23:44:44;FALSE;NA;"885646203366539264";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"mixita4ever";0;FALSE;FALSE;NA;NA;"Guayas, Ecuador"
"150";"@labrujaecuador @takashijakome quisiera escuchar #AquellaNoche de @ken_y_official gracias";FALSE;0;"labrujaecuador";2017-07-13 23:44:39;FALSE;NA;"885646183213006850";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"mixita4ever";0;FALSE;FALSE;NA;NA;"Guayas, Ecuador"
"151";"@labrujaecuador @takashijakome quisiera escuchar #AquellaNoche de @ken_y_official gracias";FALSE;0;"labrujaecuador";2017-07-13 23:40:32;FALSE;NA;"885645148851515392";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"04062012Kathy";0;FALSE;FALSE;NA;NA;"Ecuador"
"152";"La aun esposa de Affleck le exigió a su amante la devolución de una joya.";FALSE;0;NA;2017-07-13 23:30:00;FALSE;NA;"885642499494035456";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"153";"Retweeted Andrea Jiron (@AndreaAmjb):

@labrujaecuador hola nos ayudan con #NireggaetonNirock gracias... https://t.co/fy2nhSirru";FALSE;0;NA;2017-07-13 23:07:48;FALSE;NA;"885636911712403456";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"KiaveNove";0;FALSE;FALSE;NA;NA;"El Mundo"
"154";"Retweeted Genaro Fan Club Ec (@GenaroFanClubEc):

@labrujaecuador hola nos ayudan con #NireggaetonNirock gracias... https://t.co/Xi6qAUeFp7";FALSE;0;NA;2017-07-13 23:07:35;FALSE;NA;"885636857731715073";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"KiaveNove";0;FALSE;FALSE;NA;NA;"El Mundo"
"155";"RT @GenaroFanClubEc: @labrujaecuador hola nos ayudan con #NireggaetonNirock gracias @GenaroMeCachas @KiaveNove @GenaroFanClubEc";FALSE;0;NA;2017-07-13 23:07:33;FALSE;NA;"885636847161966592";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KiaveNove";1;TRUE;FALSE;NA;NA;"El Mundo"
"156";"@labrujaecuador hola nos ayudan con #NireggaetonNirock gracias @GenaroMeCachas @KiaveNove @GenaroFanClubEc";FALSE;3;"labrujaecuador";2017-07-13 23:06:16;FALSE;NA;"885636525475721218";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GenaroFanClubEc";1;FALSE;FALSE;NA;NA;""
"157";"El cuerpo de Lindsay Lohan fue muy criticado por mirarse como el de una “mujer mayor” https://t.co/iJxzTDqhs9";FALSE;0;NA;2017-07-13 23:00:01;FALSE;NA;"885634951470878720";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"158";"GRACIAS !!!
síguenos también en Facebook
https://t.co/O3vwsnyD5u https://t.co/J3m8IgYjkW";FALSE;2;NA;2017-07-13 22:50:51;FALSE;NA;"885632644595240960";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"159";"Billie Lourd es nombrada heredera universal de Carrie Fisher";FALSE;1;NA;2017-07-13 22:30:00;FALSE;NA;"885627399290757120";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"160";"@labrujaecuador linda tarde xfa me podrian complacer con la hermosa cancion #UnBrindisPorTi de @MarquesMusica  gracias saludos &lt;3";FALSE;0;"labrujaecuador";2017-07-13 22:29:55;FALSE;NA;"885627377660960769";"82985256";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"polethe_k";0;FALSE;FALSE;NA;NA;"quito"
"161";"Jessica Simpson posa topless en su cumpleaños https://t.co/ZS8ZwgOQC2";FALSE;0;NA;2017-07-13 22:00:01;FALSE;NA;"885619853440278530";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"162";"Ariana Grande será ciudadana honoraria de Manchester";FALSE;3;NA;2017-07-13 21:30:01;FALSE;NA;"885612301503672321";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"163";"Tarantino prepara filme sobre los asesinatos de Charles Manson";FALSE;0;NA;2017-07-13 21:00:01;FALSE;NA;"885604752322551808";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"164";"TMZ revela fotos del cuarto en el que se suicidó Chris Cornell https://t.co/bDuN7RQZgh";FALSE;0;NA;2017-07-13 20:30:02;FALSE;NA;"885597206451027968";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"165";"@labrujapau @labrujaecuador @labruja_cosmica @dioseromero @CarteLdeLaMega @MaiteTuGuia #NazisLunaBlu https://t.co/i6wdyLStVg";FALSE;0;"labrujapau";2017-07-13 20:20:52;FALSE;NA;"885594898933723136";"140555703";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"JPablo90210";0;FALSE;FALSE;NA;NA;"Bogotá, D.C., Colombia"
"166";"Joe Pesci estará en la próxima cinta de Martin Scorsese, con Robert De Niro y Al Pacino";FALSE;0;NA;2017-07-13 20:00:01;FALSE;NA;"885589654279303168";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"167";"Hola me gustaría escuchar #LlegasTu de @davidcanizares por favor <U+2764> lindo jueves @labrujaecuador";FALSE;1;NA;2017-07-13 19:58:47;FALSE;NA;"885589344890834946";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"CanizaresUIO";0;FALSE;FALSE;NA;NA;"Quito, Ecuador"
"168";"RT @labrujaecuador: Robbie Williams se desnuda para anunciar nuevo disco https://t.co/tRnMK9QpdI";FALSE;0;NA;2017-07-13 19:35:02;FALSE;NA;"885583367449837570";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Ivifer25";1;TRUE;FALSE;NA;NA;"Ecuador"
"169";"Madonna inauguró hospital en Malaui, la construcción la realizó con su fundación Raising Malawi";FALSE;1;NA;2017-07-13 19:30:02;FALSE;NA;"885582109850710017";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"170";"Jimmy Kimmel le cambia los nombres a los gemelos de Beyoncé, los fanáticos ayudaron al animador a evaluar las opciones";FALSE;0;NA;2017-07-13 19:00:01;FALSE;NA;"885574555166691328";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"171";"Robbie Williams se desnuda para anunciar nuevo disco https://t.co/tRnMK9QpdI";FALSE;2;NA;2017-07-13 18:30:01;FALSE;NA;"885567006132453376";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"172";"Lana Del Rey acaba de estrenar dos nuevas canciones, “Summer Bummer” y “Groupie Love”, ambas con el rapero A $ AP Rocky";FALSE;1;NA;2017-07-13 18:00:03;FALSE;NA;"885559461569548288";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"173";"@labrujaecuador MI SERIE FAVORITA ES #Sense8 #SENSE8ISBACK SENSE8 es la mejor serie que he visto, en un solo dia me vi 2 temporadas";FALSE;1;"labrujaecuador";2017-07-13 17:37:36;FALSE;NA;"885553812848726016";"82985256";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Maryscis";0;FALSE;FALSE;NA;NA;"Ecuador"
"174";"Nicki Minaj colocó en su Twitter un simple emoji de bebé, lo que bastó para que sus seguidores estallasen en “rumores”";FALSE;0;NA;2017-07-13 17:30:00;FALSE;NA;"885551900518567938";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"175";"Wilmer Valderrama y Joe Jonas de vacaciones por Miami";FALSE;5;NA;2017-07-13 17:00:01;FALSE;NA;"885544355414638593";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"176";"“Superfresh” es el nuevo single de @jamiroquaihq";FALSE;0;NA;2017-07-13 16:30:02;FALSE;NA;"885536809077227520";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"177";"@DDlovato sorprendió a sus fanáticos en Los Ángeles con un show privado";FALSE;0;"ddlovato";2017-07-13 16:00:02;FALSE;NA;"885529258126221313";"21111883";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"178";"La estrella Disney @DoveCameron prepara su primer single “Talks About”";FALSE;0;NA;2017-07-13 15:30:02;FALSE;NA;"885521710618824704";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"179";"@Madonna demuestra su filantropía por Malaui";FALSE;0;"Madonna";2017-07-13 15:00:02;FALSE;NA;"885514161173667840";"512700138";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"180";"@MajorLazer lucha contra el buylling escolar en su video “Know No Better”";FALSE;0;"MAJORLAZER";2017-07-13 14:30:02;FALSE;NA;"885506608998100992";"30513101";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"181";"@BritneySpears se encuentran en conversaciones con la NFL para volver al Super Bowl";FALSE;0;"britneyspears";2017-07-13 14:00:03;FALSE;NA;"885499064472657921";"16409683";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"182";"https://t.co/bydNMb4u3n";FALSE;0;NA;2017-07-13 13:30:01;FALSE;NA;"885491508538781700";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"183";"@RevolverEc @MetroStereo @labrujaecuador @RadioPuntoRojo @antenaunofm @radialvision @RADIOK1925FM @EXCELENCIARADIO… https://t.co/jpqSp5TTQZ";FALSE;1;"RevolverEc";2017-07-13 13:27:38;TRUE;"885388618814164992";"885490905309995008";"4203058053";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"rockfusionweb";0;FALSE;FALSE;NA;NA;"-2.899055,-78.988476"
"184";"RT @RiveristasEc: ¡Todo lo malo lo va borrando nuestra alegría! <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0097><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086> #LoDigo suena a todo volumen en Ecuador gracias a @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>…";FALSE;0;NA;2017-07-13 13:25:17;FALSE;NA;"885490314626072577";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"nenageovy";6;TRUE;FALSE;NA;NA;"Quito Ecuador"
"185";"@gwenstefani es demandada por una fanática";FALSE;0;"gwenstefani";2017-07-13 13:00:00;FALSE;NA;"885483953620000768";"28208983";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"186";"Panas esta es mi  más reciente canción #Tuyo https://t.co/vTMNVR1s4f @labrujaecuador @fmmundo @radiopublicaEC @radioholaecua @splendid1040";FALSE;0;NA;2017-07-13 12:57:26;FALSE;NA;"885483306070011904";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Damiano_Ecuador";0;FALSE;FALSE;NA;NA;""
"187";"Policía difunde video de Shia LaBeouf arrestado por estado de ebriedad";FALSE;1;NA;2017-07-13 12:30:01;FALSE;NA;"885476408482557952";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"188";"Feministas irrumpen en concierto de Woody Allen en Alemania";FALSE;0;NA;2017-07-13 12:00:01;FALSE;NA;"885468856386371585";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"189";"Quentin Tarantino prepara cinta sobre los asesinatos de la familia Manson";FALSE;0;NA;2017-07-13 11:00:02;FALSE;NA;"885453763267485697";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"190";"Ciudad de Manchester postula a la cantante Ariana Grande como ciudadana honorífica";FALSE;1;NA;2017-07-13 09:00:01;FALSE;NA;"885423559480233986";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"191";"Mon Laferte realizará concierto gratuito en el Central Park de Nueva York";FALSE;2;NA;2017-07-13 07:00:00;FALSE;NA;"885393357790367744";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"192";"El legado de \"El Rayo McQueen\": Pixar y Disney ponen a prueba a su automóvil estrella en \"Cars 3\"";FALSE;1;NA;2017-07-13 05:00:00;FALSE;NA;"885363157153095680";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"193";"Álbum con canciones inéditas de Michael Jackson será subastado";FALSE;1;NA;2017-07-13 04:00:02;FALSE;NA;"885348063862079488";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"194";"Antonio Banderas obtiene Premio Nacional de Cinematografía 2017 en España";FALSE;2;NA;2017-07-13 03:00:01;FALSE;NA;"885332960164978688";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"195";"‘Wonder Woman 2’ se ambientaría en la década de los 80";FALSE;2;NA;2017-07-13 02:00:02;FALSE;NA;"885317866953871360";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"196";"https://t.co/hklDW0vELA";FALSE;2;NA;2017-07-13 01:00:03;FALSE;NA;"885302769485135874";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"197";"El cantante Chyno Miranda también se abre paso en la moda";FALSE;2;NA;2017-07-13 00:30:00;FALSE;NA;"885295209298378752";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"198";"Britney Spears con planes de regresar al Super Bowl 2018";FALSE;0;NA;2017-07-13 00:00:02;FALSE;NA;"885287669109882880";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"199";"James Rodríguez, “orgulloso” de defender al Bayern Munich https://t.co/V233ySz0fV";FALSE;2;NA;2017-07-12 23:30:01;FALSE;NA;"885280115810222081";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"200";"Jennifer López se une a Gente de Zona en video";FALSE;0;NA;2017-07-12 23:00:04;FALSE;NA;"885272575596785664";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"201";"Buenas Tardes @labrujaecuador me podrían complacer con la canción #MiGente <ed><U+00A0><U+00BC><ed><U+00BC><U+008E> de @JBALVIN <U+26A1><U+FE0F><U+26A1><U+FE0F> @jbalvin_ecuador  Gracias !";FALSE;0;NA;2017-07-12 22:56:30;FALSE;NA;"885271680280559616";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"EnergiaWilliam";0;FALSE;FALSE;NA;NA;""
"202";"Usarán robots ensamblados como Lego para volver a la Luna";FALSE;1;NA;2017-07-12 22:30:00;FALSE;NA;"885265011391610880";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"203";"¡Hola Sol, linda tarde! @labrujaecuador <ed><U+00A0><U+00BE><ed><U+00B4><U+0097> por favor me gustaria escuchar #ParaSiempre de @betozenere #TalentoEcuatoriano <ed><U+00A0><U+00BD><ed><U+00B9><U+008C> Gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00A7><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>";FALSE;2;NA;2017-07-12 22:04:59;FALSE;NA;"885258716349685760";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KarenRiveristaE";0;FALSE;FALSE;NA;NA;""
"204";"https://t.co/1uSXH3ToSO";FALSE;0;NA;2017-07-12 22:00:03;FALSE;NA;"885257474210713601";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"205";"Blac Chyna confiesa haber sufrido maltrato de Rob Kardashian";FALSE;0;NA;2017-07-12 21:30:01;FALSE;NA;"885249916301438979";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"206";"Hola @labrujaecuador  quisiera escuchar #Ven de @PabloJaraEc <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>Yo seré la tinta y tú mi hoja de papel<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #SueñaCantaAma @TeamPabloJaraG";FALSE;2;NA;2017-07-12 21:07:03;FALSE;NA;"885244134461714433";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Yorlylu";0;FALSE;FALSE;NA;NA;"Ecuador"
"207";"#GangnamStyle ya no es el video más visto en YouTube, sino el material para #SeeYouAgain de Wiz Khalifa con Charlie Puth";FALSE;1;NA;2017-07-12 21:00:03;FALSE;NA;"885242372023386112";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"208";"Retweeted Gabriela (@Anagabrielanue5):

Buenas tardes @labrujaecuador me podrian complacer  con la canción... https://t.co/0x9BAdIr8q";FALSE;1;NA;2017-07-12 20:57:55;FALSE;NA;"885241836079656960";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"KiaveNove";0;FALSE;FALSE;NA;NA;"El Mundo"
"209";"Muere Randy Schell, la voz \"previusly\" de \"The Walking Dead\"";FALSE;0;NA;2017-07-12 20:30:01;FALSE;NA;"885234815762657281";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"210";"https://t.co/95GtL8R2hk";FALSE;0;NA;2017-07-12 20:00:02;FALSE;NA;"885227270977208321";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"211";"RT @takashijakome: Este sábado 15 a las #9am escúchame por @labrujaecuador no te pierdas las 20 mejores canciones en el ranking de La Bruja…";FALSE;0;NA;2017-07-12 19:52:33;FALSE;NA;"885225386614939649";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"carolmunozc";1;TRUE;FALSE;NA;NA;"Quito"
"212";"Melissa Rauch, actriz de \"The Big Bang Theory\" está embarazada";FALSE;0;NA;2017-07-12 19:30:01;FALSE;NA;"885219715660087297";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";2;FALSE;FALSE;NA;NA;"Ecuador "
"213";"Kit Harington imita así a personajes de \"Game of Thrones\" https://t.co/fSKkKXNyzD";FALSE;1;NA;2017-07-12 19:00:05;FALSE;NA;"885212181691813888";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"214";"RT @RiveristasEc: Todo lo bueno llega... para recordarnos que lo vivido valió la pena... <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
Qué buen ritmo<ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> suena #LoDigo gracias a @lab…";FALSE;0;NA;2017-07-12 18:32:34;FALSE;NA;"885205258410086400";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"kate1982marilyn";3;TRUE;FALSE;NA;NA;""
"215";"https://t.co/czphefux27";FALSE;0;NA;2017-07-12 18:30:01;FALSE;NA;"885204615066566656";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"216";"Este sábado 15 a las #9am escúchame por @labrujaecuador no te pierdas las 20 mejores canciones en el ranking de La Bruja desde New York #NYC";FALSE;3;NA;2017-07-12 18:01:24;FALSE;NA;"885197414747058187";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"takashijakome";1;FALSE;FALSE;NA;NA;""
"217";"Miguel Bosé y Benny Ibarra se besan en el teatro";FALSE;0;NA;2017-07-12 18:00:01;FALSE;NA;"885197066514956289";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"218";"Demi Lovato lanza su agresivo single “Sorry Not Sorry”, el nuevo regala un mensaje de superación a sus fans";FALSE;2;NA;2017-07-12 17:30:02;FALSE;NA;"885189523084390402";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"219";"Harry Styles es criticado por hacer cine";FALSE;1;NA;2017-07-12 17:00:03;FALSE;NA;"885181974641496064";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
